n_obs,d,sim,alpha_param,beta_param,B,test_stat,reject
100,1,89,0.3,0.5,100,531834749542255,1
100,1,90,0.3,0.5,100,2949590520443.42,1
100,1,91,0.3,0.5,100,1.07999966106072e+22,1
100,1,92,0.3,0.5,100,14637167935.352,1
100,1,93,0.3,0.5,100,169830019747.703,1
100,1,94,0.3,0.5,100,278950527032.339,1
100,1,95,0.3,0.5,100,705862573576694,1
100,1,96,0.3,0.5,100,644751874071.194,1
100,1,97,0.3,0.5,100,1.4941112493952e+21,1
100,1,98,0.3,0.5,100,72505154934355.3,1
100,1,99,0.3,0.5,100,12911541354218,1
100,1,100,0.3,0.5,100,3467271300805000,1
100,1,101,0.3,0.5,100,13352105483869200,1
100,1,102,0.3,0.5,100,100047381659798000,1
100,1,103,0.3,0.5,100,249061613885313,1
100,1,104,0.3,0.5,100,380583117570.713,1
100,1,105,0.3,0.5,100,102115935694846,1
100,1,106,0.3,0.5,100,8188558.16211431,1
100,1,107,0.3,0.5,100,2153872881601.95,1
100,1,108,0.3,0.5,100,10217024282915100,1
100,1,109,0.3,0.5,100,5.60130584423852e+22,1
100,1,110,0.3,0.5,100,1.46257285060095e+32,1
100,1,111,0.3,0.5,100,94985875412718300000,1
100,1,112,0.3,0.5,100,8997914967189700,1
100,1,113,0.3,0.5,100,1696023512.63446,1
100,1,114,0.3,0.5,100,3128826464.08296,1
100,1,115,0.3,0.5,100,138848794261.719,1
100,1,116,0.3,0.5,100,56002675528502.4,1
100,1,117,0.3,0.5,100,1.33565312380237e+22,1
100,1,118,0.3,0.5,100,57943048096.284,1
100,1,119,0.3,0.5,100,24134854078583.2,1
100,1,120,0.3,0.5,100,3762188066.55013,1
100,1,121,0.3,0.5,100,13713011498592.4,1
100,1,122,0.3,0.5,100,83558199.0989406,1
100,1,123,0.3,0.5,100,171166260020035,1
100,1,124,0.3,0.5,100,586162559290143000,1
100,1,125,0.3,0.5,100,41658478742510.8,1
100,1,126,0.3,0.5,100,180198074181072000,1
100,1,127,0.3,0.5,100,21376150792109,1
100,1,128,0.3,0.5,100,1976920596537870,1
100,1,129,0.3,0.5,100,6995965671509.03,1
100,1,130,0.3,0.5,100,2494399.59689822,1
100,1,131,0.3,0.5,100,5.43164565185525e+21,1
100,1,132,0.3,0.5,100,7210812464471580,1
100,1,133,0.3,0.5,100,270189474769.919,1
100,1,134,0.3,0.5,100,195603186747712,1
100,1,135,0.3,0.5,100,9.7590844566949e+21,1
100,1,136,0.3,0.5,100,21433944181615.9,1
100,1,137,0.3,0.5,100,536139238.63979,1
100,1,138,0.3,0.5,100,7872838872855230000,1
100,1,139,0.3,0.5,100,29134961354077.8,1
100,1,140,0.3,0.5,100,4387080514971330000,1
100,1,141,0.3,0.5,100,104337349537.675,1
100,1,142,0.3,0.5,100,400343993612524,1
100,1,143,0.3,0.5,100,4695512399.63031,1
100,1,144,0.3,0.5,100,336360266269067,1
100,1,145,0.3,0.5,100,9032427041499150000,1
100,1,146,0.3,0.5,100,1.0759602909953e+21,1
100,1,147,0.3,0.5,100,147036163.587999,1
100,1,148,0.3,0.5,100,175778416758.069,1
100,1,149,0.3,0.5,100,4143518899.95935,1
100,1,150,0.3,0.5,100,899853781482223000,1
100,1,151,0.3,0.5,100,4819105583031460000,1
100,1,152,0.3,0.5,100,958109590826970000,1
100,1,153,0.3,0.5,100,5624427008845.51,1
100,1,154,0.3,0.5,100,358371893093.052,1
100,1,155,0.3,0.5,100,97764650219809.9,1
100,1,156,0.3,0.5,100,37763038069401600000,1
100,1,157,0.3,0.5,100,102713698153.858,1
100,1,158,0.3,0.5,100,244357250409683000,1
100,1,159,0.3,0.5,100,5000734227202390,1
100,1,160,0.3,0.5,100,154655824185538,1
100,1,161,0.3,0.5,100,2230623391.94911,1
100,1,162,0.3,0.5,100,212568873849.135,1
100,1,163,0.3,0.5,100,153825015445.275,1
100,1,164,0.3,0.5,100,291452481111479000,1
100,1,165,0.3,0.5,100,1032032075942.42,1
100,1,166,0.3,0.5,100,3369425.91135158,1
100,1,167,0.3,0.5,100,211657658300479000,1
100,1,168,0.3,0.5,100,21267742414.9381,1
100,1,169,0.3,0.5,100,1068905527583.73,1
100,1,170,0.3,0.5,100,291047349693954,1
100,1,171,0.3,0.5,100,2694241441626.91,1
100,1,172,0.3,0.5,100,1166886635983200,1
100,1,173,0.3,0.5,100,191680408471386,1
100,1,174,0.3,0.5,100,3833543099607180,1
100,1,175,0.3,0.5,100,249505453.793185,1
100,1,176,0.3,0.5,100,775902435360178,1
100,1,177,0.3,0.5,100,167186751047484,1
100,1,178,0.3,0.5,100,79525796.1338164,1
100,1,179,0.3,0.5,100,238581169425.776,1
100,1,180,0.3,0.5,100,26264855586405.4,1
100,1,181,0.3,0.5,100,366457523242429000,1
100,1,182,0.3,0.5,100,1149388037595.24,1
100,1,183,0.3,0.5,100,593387304224.699,1
100,1,184,0.3,0.5,100,3171632403.35858,1
100,1,185,0.3,0.5,100,2039345454130.13,1
100,1,186,0.3,0.5,100,541167050347.104,1
100,1,187,0.3,0.5,100,41236048.3781536,1
100,1,188,0.3,0.5,100,40449214035724.5,1
100,1,189,0.3,0.5,100,7050198855827.56,1
100,1,190,0.3,0.5,100,33399421921420.8,1
100,1,191,0.3,0.5,100,1.90135065363297e+25,1
100,1,192,0.3,0.5,100,11530468054228500000,1
100,1,193,0.3,0.5,100,8964753580529140,1
100,1,194,0.3,0.5,100,1.98036104626462e+23,1
100,1,195,0.3,0.5,100,1.61243695801913e+23,1
100,1,196,0.3,0.5,100,30303219640449900,1
100,1,197,0.3,0.5,100,44011826551560800,1
100,1,198,0.3,0.5,100,461910411.65586,1
100,1,199,0.3,0.5,100,15739713466.3472,1
100,1,200,0.3,0.5,100,6539526964255.72,1
100,1,1,0.4,0.5,100,24162.1040968126,1
100,1,2,0.4,0.5,100,62177751963.5064,1
100,1,3,0.4,0.5,100,3620252357.49125,1
100,1,4,0.4,0.5,100,56338531.5753907,1
100,1,5,0.4,0.5,100,48582.3648795512,1
100,1,6,0.4,0.5,100,5190433.66006689,1
100,1,7,0.4,0.5,100,196095113.900324,1
100,1,8,0.4,0.5,100,302989213777.399,1
100,1,9,0.4,0.5,100,53631932.638263,1
100,1,10,0.4,0.5,100,222876.956802902,1
100,1,11,0.4,0.5,100,52063328.3876025,1
100,1,12,0.4,0.5,100,7093090.90111735,1
100,1,13,0.4,0.5,100,14055448.8813648,1
100,1,14,0.4,0.5,100,7658997861.18344,1
100,1,15,0.4,0.5,100,727399941478.801,1
100,1,16,0.4,0.5,100,5908686336.01057,1
100,1,17,0.4,0.5,100,1247134.10728098,1
100,1,18,0.4,0.5,100,674647.93055401,1
100,1,19,0.4,0.5,100,22779463665.2627,1
100,1,20,0.4,0.5,100,75345188907.1605,1
100,1,21,0.4,0.5,100,11201282193574.7,1
100,1,22,0.4,0.5,100,495376875356229,1
100,1,23,0.4,0.5,100,70068861936.0855,1
100,1,24,0.4,0.5,100,18871242.9928192,1
100,1,25,0.4,0.5,100,415419.503606113,1
100,1,26,0.4,0.5,100,210861.261441388,1
100,1,27,0.4,0.5,100,105059197.033736,1
100,1,28,0.4,0.5,100,51174180.1323863,1
100,1,29,0.4,0.5,100,62838666.8663018,1
100,1,30,0.4,0.5,100,18325783083.2849,1
100,1,31,0.4,0.5,100,61247.8322244718,1
100,1,32,0.4,0.5,100,73721.9186662348,1
100,1,33,0.4,0.5,100,45594553.2449135,1
100,1,34,0.4,0.5,100,3183.83409931437,1
100,1,35,0.4,0.5,100,364018397.201697,1
100,1,36,0.4,0.5,100,3676188536.48949,1
100,1,37,0.4,0.5,100,488634.71201104,1
100,1,38,0.4,0.5,100,115545105.729499,1
100,1,39,0.4,0.5,100,759137.480605948,1
100,1,40,0.4,0.5,100,2883023522113670,1
100,1,41,0.4,0.5,100,6069195.75361307,1
100,1,42,0.4,0.5,100,61229.1418429995,1
100,1,43,0.4,0.5,100,769375950493.113,1
100,1,44,0.4,0.5,100,23974989187110.5,1
100,1,45,0.4,0.5,100,1965942679258.09,1
100,1,46,0.4,0.5,100,3337421.16661461,1
100,1,47,0.4,0.5,100,4099122.10238314,1
100,1,48,0.4,0.5,100,1039812782.79167,1
100,1,49,0.4,0.5,100,753489.823452942,1
100,1,50,0.4,0.5,100,944374026.206031,1
100,1,51,0.4,0.5,100,15741035398512,1
100,1,52,0.4,0.5,100,17348109.4384441,1
100,1,53,0.4,0.5,100,25064047179.9692,1
100,1,54,0.4,0.5,100,164450.295323699,1
100,1,55,0.4,0.5,100,571022265761.364,1
100,1,56,0.4,0.5,100,318.210065874055,1
100,1,57,0.4,0.5,100,4173241.03792439,1
100,1,58,0.4,0.5,100,489857981.266162,1
100,1,59,0.4,0.5,100,323513.88859426,1
100,1,60,0.4,0.5,100,68038936.7613144,1
100,1,61,0.4,0.5,100,1043597376566.72,1
100,1,62,0.4,0.5,100,14412749.3381923,1
100,1,63,0.4,0.5,100,143660429.915514,1
100,1,64,0.4,0.5,100,22316.2959393008,1
100,1,65,0.4,0.5,100,190812373.500184,1
100,1,66,0.4,0.5,100,2223183.67771478,1
100,1,67,0.4,0.5,100,16982.8155258231,1
100,1,68,0.4,0.5,100,159250288.507626,1
100,1,69,0.4,0.5,100,7738.05196583622,1
100,1,70,0.4,0.5,100,65902654.8785402,1
100,1,71,0.4,0.5,100,711881882.684037,1
100,1,72,0.4,0.5,100,39529909.8713287,1
100,1,73,0.4,0.5,100,72209644755463.7,1
100,1,74,0.4,0.5,100,95779888.3634724,1
100,1,75,0.4,0.5,100,165217555.489287,1
100,1,76,0.4,0.5,100,242.100605200077,1
100,1,77,0.4,0.5,100,1153860091208.53,1
100,1,78,0.4,0.5,100,123910.298983273,1
100,1,79,0.4,0.5,100,4784864446596.3,1
100,1,80,0.4,0.5,100,3926477701865.29,1
100,1,81,0.4,0.5,100,5404597.0654676,1
100,1,82,0.4,0.5,100,215.606623767334,1
100,1,83,0.4,0.5,100,141903559341.1,1
100,1,84,0.4,0.5,100,34836414180.1571,1
100,1,85,0.4,0.5,100,367314179.690401,1
100,1,86,0.4,0.5,100,2973.12777152758,1
100,1,87,0.4,0.5,100,27903953.4034466,1
100,1,88,0.4,0.5,100,6141725328.09013,1
100,1,89,0.4,0.5,100,6859167163291470,1
100,1,90,0.4,0.5,100,266473.08755241,1
100,1,91,0.4,0.5,100,97618.1342431631,1
100,1,92,0.4,0.5,100,759907.689560787,1
100,1,93,0.4,0.5,100,8715890.83594185,1
100,1,94,0.4,0.5,100,2754679.28162476,1
100,1,95,0.4,0.5,100,9770073146.16173,1
100,1,96,0.4,0.5,100,1316503.51997378,1
100,1,97,0.4,0.5,100,192078923.371111,1
100,1,98,0.4,0.5,100,331954.577333516,1
100,1,99,0.4,0.5,100,2776.03220602129,1
100,1,100,0.4,0.5,100,4803545805.04053,1
100,1,101,0.4,0.5,100,17931177372.7512,1
100,1,102,0.4,0.5,100,9320867.60091483,1
100,1,103,0.4,0.5,100,330.566285559338,1
100,1,104,0.4,0.5,100,62047928592.9958,1
100,1,105,0.4,0.5,100,26495425141523.6,1
100,1,106,0.4,0.5,100,1295402.11466737,1
100,1,107,0.4,0.5,100,180270806417.89,1
100,1,108,0.4,0.5,100,725628.137446753,1
100,1,109,0.4,0.5,100,98050971.9823774,1
100,1,110,0.4,0.5,100,4195589548268.69,1
100,1,111,0.4,0.5,100,770853.144284655,1
100,1,112,0.4,0.5,100,533241562.39996,1
100,1,113,0.4,0.5,100,408325402.158628,1
100,1,114,0.4,0.5,100,1329.73518292138,1
100,1,115,0.4,0.5,100,2117553615172.73,1
100,1,116,0.4,0.5,100,1068255943.44056,1
100,1,117,0.4,0.5,100,8949750.00286279,1
100,1,118,0.4,0.5,100,228270318.655361,1
100,1,119,0.4,0.5,100,76273.7238990861,1
100,1,120,0.4,0.5,100,14986150.9986919,1
100,1,121,0.4,0.5,100,372913602.736778,1
100,1,122,0.4,0.5,100,81852.9660322121,1
100,1,123,0.4,0.5,100,655225.051424288,1
100,1,124,0.4,0.5,100,7859045.0301205,1
100,1,125,0.4,0.5,100,15842505.0370946,1
100,1,126,0.4,0.5,100,60563.461621821,1
100,1,127,0.4,0.5,100,1138498218.40769,1
100,1,128,0.4,0.5,100,120319124.083303,1
100,1,129,0.4,0.5,100,302738.413219159,1
100,1,130,0.4,0.5,100,2583.63393584622,1
100,1,131,0.4,0.5,100,346619.866866357,1
100,1,132,0.4,0.5,100,85143459526.148,1
100,1,133,0.4,0.5,100,3501608.45565788,1
100,1,134,0.4,0.5,100,62492559.0648345,1
100,1,135,0.4,0.5,100,4091.06119568343,1
100,1,136,0.4,0.5,100,44211628.25353,1
100,1,137,0.4,0.5,100,90059643227.3874,1
100,1,138,0.4,0.5,100,185969027.530936,1
100,1,139,0.4,0.5,100,34725327571.0303,1
100,1,140,0.4,0.5,100,34953473202.3381,1
100,1,141,0.4,0.5,100,12538404767.5004,1
100,1,142,0.4,0.5,100,13324.8153423122,1
100,1,143,0.4,0.5,100,774.015476905218,1
100,1,144,0.4,0.5,100,120587640.548329,1
100,1,145,0.4,0.5,100,1250404119.64616,1
100,1,146,0.4,0.5,100,17509343.6998346,1
100,1,147,0.4,0.5,100,2635521613.74826,1
100,1,148,0.4,0.5,100,6871.17072432861,1
100,1,149,0.4,0.5,100,43256944.3103265,1
100,1,150,0.4,0.5,100,3627633.65223114,1
100,1,151,0.4,0.5,100,55769131.4685619,1
100,1,152,0.4,0.5,100,17299796.8206725,1
100,1,153,0.4,0.5,100,13076.35596365,1
100,1,154,0.4,0.5,100,5482871.5598247,1
100,1,155,0.4,0.5,100,5589.01434038832,1
100,1,156,0.4,0.5,100,22309089.1220074,1
100,1,157,0.4,0.5,100,79267187610.4341,1
100,1,158,0.4,0.5,100,1471184824.10112,1
100,1,159,0.4,0.5,100,17653668414262.4,1
100,1,160,0.4,0.5,100,8990657.43710677,1
100,1,161,0.4,0.5,100,12519864.1479456,1
100,1,162,0.4,0.5,100,78112580687.0186,1
100,1,163,0.4,0.5,100,131843.637555671,1
100,1,164,0.4,0.5,100,77819.36027167,1
100,1,165,0.4,0.5,100,69347694694.0805,1
100,1,166,0.4,0.5,100,22902723397651.8,1
100,1,167,0.4,0.5,100,6551067582.59723,1
100,1,168,0.4,0.5,100,22179830341.406,1
100,1,169,0.4,0.5,100,363070.719427457,1
100,1,170,0.4,0.5,100,163545.867789895,1
100,1,171,0.4,0.5,100,9518242543.07241,1
100,1,172,0.4,0.5,100,235596050.477814,1
100,1,173,0.4,0.5,100,183831179711.072,1
100,1,174,0.4,0.5,100,60466865129.323,1
100,1,175,0.4,0.5,100,3310775.95955896,1
100,1,176,0.4,0.5,100,42711132.963649,1
100,1,177,0.4,0.5,100,1725451.72252671,1
100,1,178,0.4,0.5,100,3399579.87434609,1
100,1,179,0.4,0.5,100,935891.31899355,1
100,1,180,0.4,0.5,100,11609398577.657,1
100,1,181,0.4,0.5,100,537772131.047114,1
100,1,182,0.4,0.5,100,380540.076435497,1
100,1,183,0.4,0.5,100,23417.6887508213,1
100,1,184,0.4,0.5,100,3349169034.31839,1
100,1,185,0.4,0.5,100,792127152949.198,1
100,1,186,0.4,0.5,100,13576703.5257142,1
100,1,187,0.4,0.5,100,403990.702881294,1
100,1,188,0.4,0.5,100,248428.474465433,1
100,1,189,0.4,0.5,100,448075866.631185,1
100,1,190,0.4,0.5,100,4426291805.82961,1
100,1,191,0.4,0.5,100,53750877118.3718,1
100,1,192,0.4,0.5,100,91855.8970504564,1
100,1,193,0.4,0.5,100,5860013666.75581,1
100,1,194,0.4,0.5,100,222354845.418044,1
100,1,195,0.4,0.5,100,35700.5668466883,1
100,1,196,0.4,0.5,100,877445784.237895,1
100,1,197,0.4,0.5,100,94997009.7870257,1
100,1,198,0.4,0.5,100,23798637851.1335,1
100,1,199,0.4,0.5,100,3234288.50331488,1
100,1,200,0.4,0.5,100,319775178.689327,1
100,1,1,0.5,0.5,100,862.242480029432,1
100,1,2,0.5,0.5,100,1395.23177415247,1
100,1,3,0.5,0.5,100,4773.55254562804,1
100,1,4,0.5,0.5,100,3722717.54469356,1
100,1,5,0.5,0.5,100,42231.9623749315,1
100,1,6,0.5,0.5,100,4625273.44539367,1
100,1,7,0.5,0.5,100,15346.3242806748,1
100,1,8,0.5,0.5,100,6448324630.93868,1
100,1,9,0.5,0.5,100,1274.15895988583,1
100,1,10,0.5,0.5,100,9737.13354585281,1
100,1,11,0.5,0.5,100,8334079.39565738,1
100,1,12,0.5,0.5,100,11120.4934056747,1
100,1,13,0.5,0.5,100,12518.6687979395,1
100,1,14,0.5,0.5,100,48561.3178234367,1
100,1,15,0.5,0.5,100,606745.212501158,1
100,1,16,0.5,0.5,100,33692.9901988143,1
100,1,17,0.5,0.5,100,164181.130019017,1
100,1,18,0.5,0.5,100,2875.41214585455,1
100,1,19,0.5,0.5,100,7476.99346627849,1
100,1,20,0.5,0.5,100,9078.69321678977,1
100,1,21,0.5,0.5,100,124.049133364318,1
100,1,22,0.5,0.5,100,75374167.4145074,1
100,1,23,0.5,0.5,100,10.6519714629694,1
100,1,24,0.5,0.5,100,19813.2256508947,1
100,1,25,0.5,0.5,100,21169.5079117697,1
100,1,26,0.5,0.5,100,46730.6106648092,1
100,1,27,0.5,0.5,100,465.124270873136,1
100,1,28,0.5,0.5,100,41777015545.262,1
100,1,29,0.5,0.5,100,563.640980803091,1
100,1,30,0.5,0.5,100,5012.98151362465,1
100,1,31,0.5,0.5,100,22460.1160066494,1
100,1,32,0.5,0.5,100,18425.7802652687,1
100,1,33,0.5,0.5,100,126.475805098316,1
100,1,34,0.5,0.5,100,369.615374330262,1
100,1,35,0.5,0.5,100,1134793.31437255,1
100,1,36,0.5,0.5,100,6723.68055306439,1
100,1,37,0.5,0.5,100,1421768.45090645,1
100,1,38,0.5,0.5,100,1.51964759439637,0
100,1,39,0.5,0.5,100,17648.2708129973,1
100,1,40,0.5,0.5,100,592.222215130519,1
100,1,41,0.5,0.5,100,95494.9034848243,1
100,1,42,0.5,0.5,100,11859611.1160502,1
100,1,43,0.5,0.5,100,2099.42116009981,1
100,1,44,0.5,0.5,100,21665.713844512,1
100,1,45,0.5,0.5,100,6463523.86250401,1
100,1,46,0.5,0.5,100,99.9988552601531,1
100,1,47,0.5,0.5,100,4300054.51412744,1
100,1,48,0.5,0.5,100,157.373177352507,1
100,1,49,0.5,0.5,100,5064812.25735503,1
100,1,50,0.5,0.5,100,936059.169815402,1
100,1,51,0.5,0.5,100,73.2591780021195,1
100,1,52,0.5,0.5,100,244.692215816272,1
100,1,53,0.5,0.5,100,629974532.163281,1
100,1,54,0.5,0.5,100,364730.802765375,1
100,1,55,0.5,0.5,100,667517.122033652,1
100,1,56,0.5,0.5,100,4807.44511666493,1
100,1,57,0.5,0.5,100,2885067.98098163,1
100,1,58,0.5,0.5,100,452.342349008653,1
100,1,59,0.5,0.5,100,17754.4081211532,1
100,1,60,0.5,0.5,100,14456.4301363659,1
100,1,61,0.5,0.5,100,16842.5985185246,1
100,1,62,0.5,0.5,100,786.096062455712,1
100,1,63,0.5,0.5,100,23141.0615001216,1
100,1,64,0.5,0.5,100,11525672.2935365,1
100,1,65,0.5,0.5,100,23486506370.6396,1
100,1,66,0.5,0.5,100,84.8018166354284,1
100,1,67,0.5,0.5,100,997.142186245485,1
100,1,68,0.5,0.5,100,2478.36158646884,1
100,1,69,0.5,0.5,100,97123.5504372861,1
100,1,70,0.5,0.5,100,7636553.42661775,1
100,1,71,0.5,0.5,100,151175959.195274,1
100,1,72,0.5,0.5,100,9628.35161994625,1
100,1,73,0.5,0.5,100,180653.271321637,1
100,1,74,0.5,0.5,100,121686.981375846,1
100,1,75,0.5,0.5,100,1725982.05682109,1
100,1,76,0.5,0.5,100,122511.645596558,1
100,1,77,0.5,0.5,100,626.573116700489,1
100,1,78,0.5,0.5,100,2963.32027484386,1
100,1,79,0.5,0.5,100,1401844.45821232,1
100,1,80,0.5,0.5,100,618.406676646282,1
100,1,81,0.5,0.5,100,4523.04962934234,1
100,1,82,0.5,0.5,100,67507.1159120687,1
100,1,83,0.5,0.5,100,17.837113412176,1
100,1,84,0.5,0.5,100,8970.59441168414,1
100,1,85,0.5,0.5,100,4264.6348485322,1
100,1,86,0.5,0.5,100,55.741529132385,1
100,1,87,0.5,0.5,100,2331124.80250878,1
100,1,88,0.5,0.5,100,27366.3536907087,1
100,1,89,0.5,0.5,100,1184.84871984475,1
100,1,90,0.5,0.5,100,74463.453600417,1
100,1,91,0.5,0.5,100,179.532511377629,1
100,1,92,0.5,0.5,100,28917919.2881598,1
100,1,93,0.5,0.5,100,1155121.09848253,1
100,1,94,0.5,0.5,100,347.782632867347,1
100,1,95,0.5,0.5,100,173461.845429922,1
100,1,96,0.5,0.5,100,192.351734142543,1
100,1,97,0.5,0.5,100,857904.152240875,1
100,1,98,0.5,0.5,100,81808.9567806658,1
100,1,99,0.5,0.5,100,2983.90619895862,1
100,1,100,0.5,0.5,100,535595905.970345,1
100,1,101,0.5,0.5,100,955021.891600867,1
100,1,102,0.5,0.5,100,2849864.4878968,1
100,1,103,0.5,0.5,100,61.548655627304,1
100,1,104,0.5,0.5,100,54026.9800593542,1
100,1,105,0.5,0.5,100,59.2588554785402,1
100,1,106,0.5,0.5,100,12309574.3675814,1
100,1,107,0.5,0.5,100,447.12986150392,1
100,1,108,0.5,0.5,100,696.58752803346,1
100,1,109,0.5,0.5,100,831641008.870031,1
100,1,110,0.5,0.5,100,233.086918077797,1
100,1,111,0.5,0.5,100,85990.3943398104,1
100,1,112,0.5,0.5,100,1690.79863455197,1
100,1,113,0.5,0.5,100,2225492.30679758,1
100,1,114,0.5,0.5,100,23276.4806622771,1
100,1,115,0.5,0.5,100,6.11875689470042,0
100,1,116,0.5,0.5,100,4920.07109687907,1
100,1,117,0.5,0.5,100,28591760.5782066,1
100,1,118,0.5,0.5,100,9789.82774183625,1
100,1,119,0.5,0.5,100,4035.65689658085,1
100,1,120,0.5,0.5,100,6.4836608115184,0
100,1,121,0.5,0.5,100,644629644.772515,1
100,1,122,0.5,0.5,100,5726441.71454542,1
100,1,123,0.5,0.5,100,34959.7321007599,1
100,1,124,0.5,0.5,100,135.50909080496,1
100,1,125,0.5,0.5,100,65.9164632592446,1
100,1,126,0.5,0.5,100,2439.77922209698,1
100,1,127,0.5,0.5,100,27039.4251647604,1
100,1,128,0.5,0.5,100,472382.952226738,1
100,1,129,0.5,0.5,100,158.353947749092,1
100,1,130,0.5,0.5,100,101777.161108574,1
100,1,131,0.5,0.5,100,7069.36023734715,1
100,1,132,0.5,0.5,100,2864.32820345877,1
100,1,133,0.5,0.5,100,721927.587470836,1
100,1,134,0.5,0.5,100,109118.228571605,1
100,1,135,0.5,0.5,100,36725.0600767353,1
100,1,136,0.5,0.5,100,167133659.855224,1
100,1,137,0.5,0.5,100,807.022087896117,1
100,1,138,0.5,0.5,100,34316.9608828613,1
100,1,139,0.5,0.5,100,329132683.703424,1
100,1,140,0.5,0.5,100,375881.765367785,1
100,1,141,0.5,0.5,100,2.01232052997331,0
100,1,142,0.5,0.5,100,15050017.1951856,1
100,1,143,0.5,0.5,100,44080212.1887396,1
100,1,144,0.5,0.5,100,2665889.16965193,1
100,1,145,0.5,0.5,100,3948052.68234332,1
100,1,146,0.5,0.5,100,1588666.58421373,1
100,1,147,0.5,0.5,100,18294.0692739321,1
100,1,148,0.5,0.5,100,5066392.77879762,1
100,1,149,0.5,0.5,100,5488976.30249519,1
100,1,150,0.5,0.5,100,21796.3441574214,1
100,1,151,0.5,0.5,100,753437.720185044,1
100,1,152,0.5,0.5,100,9097.46902544991,1
100,1,153,0.5,0.5,100,32330.1597998583,1
100,1,154,0.5,0.5,100,266.064570236104,1
100,1,155,0.5,0.5,100,28880.1752881881,1
100,1,156,0.5,0.5,100,7471527.01927161,1
100,1,157,0.5,0.5,100,16198.1171915411,1
100,1,158,0.5,0.5,100,17.0677141372554,1
100,1,159,0.5,0.5,100,228.751112384955,1
100,1,160,0.5,0.5,100,13.5674005747854,1
100,1,161,0.5,0.5,100,563274877.32469,1
100,1,162,0.5,0.5,100,638703.496251476,1
100,1,163,0.5,0.5,100,8267987575.99725,1
100,1,164,0.5,0.5,100,3341.05512222536,1
100,1,165,0.5,0.5,100,5706328.24792124,1
100,1,166,0.5,0.5,100,1078179.41895985,1
100,1,167,0.5,0.5,100,11495.5653199859,1
100,1,168,0.5,0.5,100,112850.962238386,1
100,1,169,0.5,0.5,100,454752.495984742,1
100,1,170,0.5,0.5,100,91668217.9274248,1
100,1,171,0.5,0.5,100,49285.3248121704,1
100,1,172,0.5,0.5,100,89889.6796933288,1
100,1,173,0.5,0.5,100,6190417834.97906,1
100,1,174,0.5,0.5,100,80719.5472965898,1
100,1,175,0.5,0.5,100,55.2034638535218,1
100,1,176,0.5,0.5,100,165.20825275344,1
100,1,177,0.5,0.5,100,2167.37458888701,1
100,1,178,0.5,0.5,100,11899370179.8735,1
100,1,179,0.5,0.5,100,18016642.4860183,1
100,1,180,0.5,0.5,100,954684.504790652,1
100,1,181,0.5,0.5,100,49325.4484185186,1
100,1,182,0.5,0.5,100,29829.1508368859,1
100,1,183,0.5,0.5,100,17511.5738657585,1
100,1,184,0.5,0.5,100,6597.53110650009,1
100,1,185,0.5,0.5,100,18425573.9039134,1
100,1,186,0.5,0.5,100,1865.15908260915,1
100,1,187,0.5,0.5,100,87771489.0470058,1
100,1,188,0.5,0.5,100,7042.29594846234,1
100,1,189,0.5,0.5,100,11146.4294989521,1
100,1,190,0.5,0.5,100,33309313.0686556,1
100,1,191,0.5,0.5,100,31765.2709650991,1
100,1,192,0.5,0.5,100,8174303057.35555,1
100,1,193,0.5,0.5,100,3.8943268482904,0
100,1,194,0.5,0.5,100,1864894.14364745,1
100,1,195,0.5,0.5,100,760.707078677026,1
100,1,196,0.5,0.5,100,3748.07532464937,1
100,1,197,0.5,0.5,100,172626.406043437,1
100,1,198,0.5,0.5,100,7959.67806671357,1
100,1,199,0.5,0.5,100,43103.4787010955,1
100,1,200,0.5,0.5,100,678991.189761248,1
100,1,1,0.6,0.5,100,5138.74642552259,1
100,1,2,0.6,0.5,100,1511.93750489396,1
100,1,3,0.6,0.5,100,317.800910044317,1
100,1,4,0.6,0.5,100,3697.19374803992,1
100,1,5,0.6,0.5,100,642.140874693886,1
100,1,6,0.6,0.5,100,214.998413744157,1
100,1,7,0.6,0.5,100,2850.03854755267,1
100,1,8,0.6,0.5,100,347.576321761281,1
100,1,9,0.6,0.5,100,8.7064951585644,0
100,1,10,0.6,0.5,100,398.620929037052,1
100,1,11,0.6,0.5,100,3253.96105904065,1
100,1,12,0.6,0.5,100,2256.34480485725,1
100,1,13,0.6,0.5,100,19.9215735093816,1
100,1,14,0.6,0.5,100,1170.64091343177,1
100,1,15,0.6,0.5,100,9553.88517589968,1
100,1,16,0.6,0.5,100,2873.57626254245,1
100,1,17,0.6,0.5,100,2790.99230645011,1
100,1,18,0.6,0.5,100,3511.36082815878,1
100,1,19,0.6,0.5,100,3426413.7908805,1
100,1,20,0.6,0.5,100,1119.28040614034,1
100,1,21,0.6,0.5,100,32.2968546878807,1
100,1,22,0.6,0.5,100,66.8793621395049,1
100,1,23,0.6,0.5,100,49.0703267369219,1
100,1,24,0.6,0.5,100,50.5429963670078,1
100,1,25,0.6,0.5,100,1.05739403982071,0
100,1,26,0.6,0.5,100,5.99222240510252,0
100,1,27,0.6,0.5,100,5231.08113965118,1
100,1,28,0.6,0.5,100,5731.42562870404,1
100,1,29,0.6,0.5,100,41.6816140445765,1
100,1,30,0.6,0.5,100,89332.1101752495,1
100,1,31,0.6,0.5,100,5.46480847554837,0
100,1,32,0.6,0.5,100,207.836286398488,1
